,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC
29,,,,第1节,-34.5,0.83,34.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,8.0,GD,55.0,0,,11077.0
30,,,,第1节,-34.5,0.83,34.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,8.0,GD,55.0,0,,21077.0
31,,,,第1节,-34.5,0.83,34.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1,8.0,GD,55.0,0,,21075.0
32,,,,第1节,-34.5,0.83,34.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,40.0,0,,11077.0
33,,,,第1节,-34.5,0.83,36.5,0.83,139.5,0.83,139.5,0.83,36.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,40.0,0,,11077.0
34,,,,第1节,-36.5,0.83,36.5,0.83,139.5,0.83,142.5,0.83,-36.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,40.0,0,,11077.0
35,,,,第1节,-36.5,0.83,36.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,40.0,0,,11077.0
36,,,,第1节,-36.5,0.83,36.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,38.0,0,,11077.0
37,,,,第1节,-36.5,0.83,36.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,38.0,0,,21086.0
38,,,,第1节,-36.5,0.83,36.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,17.0,0,,11077.0
39,,,,第1节,-36.5,0.87,36.5,0.8,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,17.0,0,,11077.0
40,,,,第1节,-36.5,0.87,36.5,0.83,140.5,0.83,140.5,0.83,140.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,17.0,0,,11077.0
41,,,,第1节,-36.5,0.83,33.5,0.83,140.5,0.83,140.5,0.83,33.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,17.0,0,,11077.0
42,,,,第1节,-33.5,0.83,33.5,0.83,140.5,0.83,140.5,0.83,-33.5,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1,8.0,GD,7.0,0,,11077.0
43,,,,第1节,-33.5,0.83,33.5,0.83,140.5,0.83,140.5,0.83,-33.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,8.0,GD,7.0,0,,11075.0
44,,,,第1节,-33.5,0.83,33.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1,8.0,GD,7.0,0,,21077.0
45,,,,第1节,-33.5,0.83,33.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,8.0,GD,7.0,0,,21077.0
46,,,,第1节,-33.5,0.83,33.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,8.0,GD,5.0,0,,21077.0
47,,,,第1节,-33.5,0.83,33.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,5.0,0,,21077.0
48,,,,第1节,-33.5,0.83,33.5,0.83,143.5,0.83,143.5,0.83,143.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,43.0,0,,21077.0
49,,,,第1节,-33.5,0.87,33.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,43.0,0,,11077.0
50,,,,第1节,-33.5,0.87,33.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,44.0,0,,11077.0
51,,,,第1节,-33.5,0.87,33.5,0.8,141.5,0.83,141.5,0.83,141.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,44.0,0,,11074.0
52,,,,第1节,-33.5,0.83,31.5,0.83,141.5,0.83,141.5,0.83,31.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,44.0,0,,21077.0
53,,,,第1节,-31.5,0.83,31.5,0.83,141.5,0.83,142.5,0.83,-31.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,44.0,0,,21077.0
54,,,,第1节,-31.5,0.83,31.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,1,7.0,GD,44.0,0,,21077.0
55,,,,第1节,-31.5,0.83,31.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,44.0,0,,21077.0
56,,,,第1节,-31.5,0.83,31.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,20.0,0,,21077.0
57,,,,第1节,-31.5,0.83,31.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,20.0,0,,21077.0
58,,,,第1节,-31.5,0.83,31.5,0.83,142.5,0.83,142.5,0.83,142.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,12.0,0,,21077.0
59,,,,第1节,-31.5,0.83,31.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,12.0,0,,21077.0
60,,,,第1节,-31.5,0.83,31.5,0.83,141.5,0.83,141.5,0.83,141.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,5.0,0,,11077.0
61,,,,第1节,-31.5,0.8,30.5,0.87,141.5,0.83,141.5,0.83,30.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,5.0,0,,11077.0
62,,,,第1节,-30.5,0.8,30.5,0.87,141.5,0.83,140.5,0.83,-30.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,5.0,0,,21077.0
63,,,,第1节,-30.5,0.8,30.5,0.87,140.5,0.83,140.5,0.83,140.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,7.0,GD,5.0,0,,21077.0
64,,,,第1节,-30.5,0.8,30.5,0.87,140.5,0.83,140.5,0.83,140.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,52.0,0,,21077.0
65,,,,第1节,-30.5,0.8,30.5,0.87,140.5,0.83,140.5,0.83,140.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,52.0,0,,21077.0
66,,,,第1节,-30.5,0.8,30.5,0.87,140.5,0.83,140.5,0.83,140.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,50.0,0,,21077.0
67,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,50.0,0,,11077.0
68,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,45.0,0,,11077.0
69,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,45.0,0,,21077.0
70,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,36.0,0,,21077.0
71,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,36.0,0,,11086.0
72,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,34.0,0,,21077.0
73,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,34.0,0,,21077.0
74,,,,第1节,-30.5,0.83,30.5,0.83,139.5,0.83,139.5,0.83,139.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,35.0,0,,21077.0
75,,,,第1节,-30.5,0.87,30.5,0.8,137.5,0.83,137.5,0.83,137.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,35.0,0,,21077.0
76,,,,第1节,-30.5,0.87,30.5,0.8,137.5,0.83,137.5,0.83,137.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,11.0,0,,21077.0
77,,,,第1节,-30.5,0.87,30.5,0.8,137.5,0.83,137.5,0.83,137.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,6.0,GD,11.0,0,,11077.0
78,,,,第1节,-30.5,0.87,30.5,0.8,137.5,0.83,137.5,0.83,137.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,58.0,0,,21077.0
79,,,,第1节,-30.5,0.83,30.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,58.0,0,,21077.0
80,,,,第1节,-30.5,0.83,30.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,58.0,0,,21086.0
81,,,,第1节,-30.5,0.83,30.5,0.83,136.5,0.83,136.5,0.83,136.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,50.0,0,,11077.0
82,,,,第1节,-30.5,0.83,29.5,0.83,136.5,0.83,136.5,0.83,29.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,50.0,0,,11077.0
83,,,,第1节,-29.5,0.83,29.5,0.83,136.5,0.83,136.5,0.83,-29.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,36.0,0,,11077.0
84,,,,第1节,-29.5,0.83,29.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,36.0,0,,21077.0
85,,,,第1节,-29.5,0.87,29.5,0.8,134.5,0.83,133.5,0.83,134.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,36.0,0,,21077.0
86,,,,第1节,-29.5,0.87,29.5,0.8,133.5,0.83,133.5,0.83,133.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,36.0,0,,21077.0
87,,,,第1节,-29.5,0.87,29.5,0.8,133.5,0.83,133.5,0.83,133.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,5.0,0.0,1,5.0,GD,15.0,0,,21077.0
88,,,,第1节,-29.5,0.87,29.5,0.8,133.5,0.83,133.5,0.83,133.5,1.0,,,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,8.0,5.0,0.0,1,5.0,GD,15.0,0,,11077.0
89,,,,第1节,-29.5,0.87,29.5,0.8,133.5,0.83,133.5,0.83,133.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,8.0,5.0,0.0,1,5.0,GD,15.0,0,,11075.0
90,,,,第1节,-29.5,0.87,29.5,0.8,133.5,0.83,133.5,0.83,133.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,5.0,GD,15.0,0,,21077.0
91,,,,第1节,-29.5,0.83,26.5,0.83,133.5,0.83,133.5,0.83,26.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,5.0,GD,15.0,0,,21077.0
92,,,,第1节,-26.5,0.83,26.5,0.83,133.5,0.83,135.5,0.83,-26.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,5.0,GD,15.0,0,,21077.0
93,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,5.0,GD,15.0,0,,21077.0
94,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,54.0,0,,21077.0
95,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,54.0,0,,21077.0
96,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,21077.0
97,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,51.0,0,,11086.0
98,,,,第1节,-26.5,0.83,26.5,0.83,135.5,0.83,135.5,0.83,135.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,41.0,0,,21077.0
99,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,41.0,0,,21077.0
100,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,33.0,0,,21077.0
101,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,33.0,0,,21077.0
102,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,28.0,0,,21077.0
103,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,5.0,8.0,0.0,1,4.0,GD,28.0,0,,21075.0
104,,,,第1节,-26.5,0.83,26.5,0.83,134.5,0.83,134.5,0.83,134.5,1.0,,,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,1,4.0,GD,28.0,0,,11077.0
105,,,,第1节,-26.5,0.83,28.5,0.83,134.5,0.83,134.5,0.83,28.5,1.0,,,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,1,4.0,GD,28.0,0,,11077.0
106,,,,第1节,-28.5,0.83,28.5,0.83,134.5,0.83,137.5,0.83,-28.5,1.0,,,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,1,4.0,GD,28.0,0,,11077.0
107,,,,第1节,-28.5,0.83,28.5,0.83,137.5,0.83,137.5,0.83,137.5,1.0,,,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,1,4.0,GD,28.0,0,,11077.0
