,AM,AS,CP,ED,HA,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,OD,PG,PI,S1_h,S2_h,S3_h,S4_h,S5_h,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD,XY
12,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,10.0,,0.0,0,,1087.0,0.0,0.0,
13,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,9.0,GD,54.0,0,,11077.0,0.0,0.0,
14,,,,第1节,7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,7.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,9.0,GD,54.0,0,,11077.0,0.0,0.0,
15,,,,第1节,-7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-7.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,9.0,GD,54.0,0,,11074.0,0.0,0.0,"0.89,0.61"
16,,,,第1节,-7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-7.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,9.0,GD,54.0,0,,11074.0,0.0,0.0,"0.89,0.61"
17,,,,第1节,155.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,155.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,,,0.0,1,9.0,GD,54.0,0,,11074.0,0.0,0.0,"0.89,0.61"
18,,,,第1节,155.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,155.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,42.0,0,,21077.0,0.0,0.0,
19,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,42.0,0,,21077.0,0.0,0.0,
20,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,27.0,0,,11077.0,0.0,0.0,
21,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,9.0,GD,27.0,0,,11074.0,0.0,0.0,"0.90,0.64"
22,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,27.0,0,,21077.0,0.0,0.0,
23,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,22.0,0,,21077.0,0.0,0.0,
24,,,,第1节,6.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,6.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,22.0,0,,21077.0,0.0,0.0,
25,,,,第1节,-6.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-6.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,22.0,0,,21077.0,0.0,0.0,
26,,,,第1节,156.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,156.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,22.0,0,,21077.0,0.0,0.0,
27,,,,第1节,156.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,156.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,9.0,GD,22.0,0,,21077.0,0.0,0.0,
28,,,,第1节,156.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,156.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,21077.0,0.0,0.0,
29,,,,第1节,156.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,156.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,21077.0,0.0,0.0,
30,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,21077.0,0.0,0.0,
31,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,21077.0,0.0,0.0,
32,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,21094.0,0.0,0.0,"0.32,0.62"
33,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,11077.0,0.0,0.0,
34,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,54.0,0,,11095.0,0.0,0.0,"0.86,0.57"
35,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
36,,,,第1节,154.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,154.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
37,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
38,,,,第1节,153.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,153.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
39,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,43.0,0,,21077.0,0.0,0.0,
40,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,30.0,0,,21077.0,0.0,0.0,
41,,,,第1节,152.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,152.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,30.0,0,,21095.0,0.0,0.0,"0.13,0.55"
42,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,30.0,0,,11077.0,0.0,0.0,
43,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,14.0,0,,11077.0,0.0,0.0,
44,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,14.0,0,,21077.0,0.0,0.0,
45,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,8.0,GD,14.0,0,,21094.0,0.0,0.0,"0.29,0.22"
46,,,,第1节,150.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,150.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
47,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
48,,,,第1节,149.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,149.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,57.0,0,,11077.0,0.0,0.0,
49,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,42.0,0,,11077.0,0.0,0.0,
50,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,42.0,0,,11094.0,0.0,0.0,"0.69,0.34"
51,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,42.0,0,,21077.0,0.0,0.0,
52,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,43.0,0,,21077.0,0.0,0.0,
53,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,43.0,0,,21095.0,0.0,0.0,"0.16,0.65"
54,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,43.0,0,,11077.0,0.0,0.0,
55,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,43.0,0,,11077.0,0.0,0.0,
56,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,26.0,0,,11077.0,0.0,0.0,
57,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,26.0,0,,11077.0,0.0,0.0,
58,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,16.0,0,,11077.0,0.0,0.0,
59,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,16.0,0,,21077.0,0.0,0.0,
60,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,16.0,0,,21095.0,0.0,0.0,"0.16,0.67"
61,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,11077.0,0.0,0.0,
62,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,11077.0,0.0,0.0,
63,,,,第1节,145.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,145.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,11077.0,0.0,0.0,
64,,,,第1节,145.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,145.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,7.0,GD,1.0,0,,11077.0,0.0,0.0,
65,,,,第1节,145.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,145.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,11077.0,0.0,0.0,
66,,,,第1节,145.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,145.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,11077.0,0.0,0.0,
67,,,,第1节,143.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,143.5,1.0,0.83,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,11077.0,0.0,0.0,
68,,,,第1节,143.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,143.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,11077.0,0.0,0.0,
69,,,,第1节,143.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,143.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,11086.0,0.0,0.0,
70,,,,第1节,7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,7.5,1.0,0.8,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,21077.0,0.0,0.0,
71,,,,第1节,-7.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-7.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,21077.0,0.0,0.0,
72,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.87,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,21077.0,0.0,0.0,
73,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,48.0,0,,21077.0,0.0,0.0,
74,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
75,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1,6.0,GD,33.0,0,,21075.0,0.0,0.0,"0.34,0.72"
76,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,1,6.0,GD,33.0,0,,11077.0,0.0,0.0,
77,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,1,6.0,GD,33.0,0,,11074.0,0.0,0.0,"0.92,0.54"
78,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,33.0,0,,21077.0,0.0,0.0,
79,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,15.0,0,,21077.0,0.0,0.0,
80,,,,第1节,6.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,6.5,1.0,0.83,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,15.0,0,,21077.0,0.0,0.0,
81,,,,第1节,-6.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-6.5,1.0,0.83,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,15.0,0,,21077.0,0.0,0.0,
82,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.83,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,15.0,0,,21077.0,0.0,0.0,
83,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,15.0,0,,21077.0,0.0,0.0,
84,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,0.0,0,,21077.0,0.0,0.0,
85,,,,第1节,147.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,147.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,0.0,0,,21094.0,0.0,0.0,"0.36,0.56"
86,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,0.0,0,,11077.0,0.0,0.0,
87,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,6.0,GD,0.0,0,,11077.0,0.0,0.0,
88,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,5.0,GD,53.0,0,,11077.0,0.0,0.0,
89,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,6.0,0.0,1,5.0,GD,53.0,0,,11074.0,0.0,0.0,"0.86,0.50"
90,,,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0,
91,,,,第1节,5.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,5.5,1.0,0.87,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0,
92,,,,第1节,-5.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,-5.5,1.0,0.8,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0,
93,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.8,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0,
94,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,53.0,0,,21077.0,0.0,0.0,
95,,,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,1.0,0.0,0.0,5.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,57.0,0,,21077.0,0.0,0.0,
96,44.0,5.0,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,57.0,0,,21081.0,0.0,0.0,
97,44.0,5.0,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,51.0,0,,21081.0,0.0,0.0,
98,44.0,5.0,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,51.0,0,,21095.0,0.0,0.0,"0.17,0.42"
99,44.0,5.0,,第1节,148.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,148.5,1.0,0.83,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,51.0,0,,11077.0,0.0,0.0,
100,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.83,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,51.0,0,,11077.0,0.0,0.0,
101,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.83,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,31.0,0,,11077.0,0.0,0.0,
102,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,31.0,0,,11077.0,0.0,0.0,
103,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,31.0,0,,11077.0,0.0,0.0,
104,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,31.0,0,,21077.0,0.0,0.0,
105,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,27.0,0,,21077.0,0.0,0.0,
106,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,27.0,0,,11077.0,0.0,0.0,
107,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,29.0,0,,11077.0,0.0,0.0,
108,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,29.0,0,,11077.0,0.0,0.0,
109,44.0,5.0,,第1节,146.5,-10.5,0.87,10.5,0.8,100.5,0.83,100.5,0.83,146.5,1.0,0.0,,,1.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.0,1,5.0,GD,16.0,0,,11077.0,0.0,0.0,
